Order_ID,Agent_Age,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Agent_Rating
cwpq250384092,35,18.533811,73.899315,18.623811,73.989315,2022-04-04,1900-01-01 23:45:00,1900-01-01 23:55:00,Stormy,low,motorcycle ,Metropolitian ,115,Toys,4.5
vzdl419104257,32,22.74806,75.8934,22.83806,75.9834,2022-03-16,1900-01-01 20:40:00,1900-01-01 20:45:00,Sandstorms,jam,scooter ,Metropolitian ,125,Shoes,4.6
xcyc068866035,26,22.760072,75.892574,22.870072,76.002574,2022-03-27,1900-01-01 18:35:00,1900-01-01 18:45:00,Windy,medium,motorcycle ,Metropolitian ,140,Toys,5.0
awpi401041791,20,12.970324,77.645748,13.020324,77.695748,2022-03-19,1900-01-01 21:25:00,1900-01-01 21:30:00,Cloudy,jam,scooter ,Metropolitian ,105,Clothing,4.8
znfr398740732,38,15.574828,73.766883,15.644828,73.836883,2022-02-14,1900-01-01 18:25:00,1900-01-01 18:30:00,Windy,medium,scooter ,Urban ,190,Cosmetics,4.4
vxyz695369712,39,18.516216,73.842527,18.536216,73.862527,2022-04-03,1900-01-01 10:25:00,1900-01-01 10:30:00,Sunny,low,motorcycle ,Metropolitian ,70,Sports,4.9
yhyc664368761,28,30.332735,78.054222,30.422735,78.144222,2022-02-12,1900-01-01 21:35:00,1900-01-01 21:50:00,Fog,jam,motorcycle ,Metropolitian ,235,Outdoors,4.8
bzkx050509744,35,22.722634,75.886959,22.792634,75.956959,2022-04-06,1900-01-01 19:00:00,1900-01-01 19:10:00,Windy,medium,scooter ,Metropolitian ,140,Shoes,4.5
autd400855575,21,11.001753,76.986241,11.021753,77.006241,2022-03-05,1900-01-01 09:55:00,1900-01-01 10:00:00,Cloudy,low,motorcycle ,Metropolitian ,80,Skincare,4.6
ddng336263240,37,21.170096,72.789122,21.190096,72.809122,2022-03-01,1900-01-01 11:10:00,1900-01-01 11:25:00,Sandstorms,high,scooter ,Metropolitian ,165,Sports,4.3
indk116613812,36,17.411028,78.329645,17.541028,78.459645,2022-04-02,1900-01-01 17:55:00,1900-01-01 18:05:00,Fog,medium,motorcycle ,Metropolitian ,185,Outdoors,4.1
btni187556422,24,11.022298,76.998349,11.112298,77.088349,2022-03-10,1900-01-01 17:10:00,1900-01-01 17:15:00,Cloudy,medium,motorcycle ,Metropolitian ,165,Pet Supplies,4.8
abfh152716324,25,21.15276,72.778059,21.26276,72.888059,2022-03-06,1900-01-01 18:00:00,1900-01-01 18:15:00,Stormy,medium,scooter ,Metropolitian ,115,Cosmetics,4.8
mvec388035298,22,12.337978,76.616792,12.467978,76.746792,2022-03-10,1900-01-01 18:25:00,1900-01-01 18:40:00,Fog,medium,motorcycle ,Metropolitian ,185,Snacks,4.8
djvb686518602,34,23.355164,85.324097,23.385164,85.354097,2022-03-09,1900-01-01 22:50:00,1900-01-01 23:05:00,Windy,low,scooter ,Urban ,100,Snacks,4.7
bjrt916298680,25,0.0,0.0,0.06,0.06,2022-02-11,1900-01-01 23:15:00,1900-01-01 23:20:00,Stormy,low,motorcycle ,Urban ,115,Toys,4.2
eliq515371914,27,26.921411,75.793604,26.941411,75.813604,2022-03-11,1900-01-01 09:45:00,1900-01-01 10:00:00,Fog,low,motorcycle ,Metropolitian ,15,Grocery,4.6
ofud664800378,27,22.31279,73.170283,22.37279,73.230283,2022-03-17,1900-01-01 00:00:00,1900-01-01 00:10:00,Cloudy,low,motorcycle ,Metropolitian ,75,Outdoors,4.9
mtwg577712504,24,12.934179,77.615797,13.064179,77.745797,2022-04-02,1900-01-01 17:50:00,1900-01-01 17:55:00,Stormy,medium,motorcycle ,Metropolitian ,145,Cosmetics,4.6
danz011002463,20,26.473698,80.352677,26.493698,80.372677,2022-02-11,1900-01-01 09:30:00,1900-01-01 09:40:00,Sandstorms,low,scooter ,Metropolitian ,55,Outdoors,4.5
sjve076783280,29,22.744648,75.894377,22.764648,75.914377,2022-03-03,1900-01-01 08:45:00,1900-01-01 08:50:00,Cloudy,low,scooter ,Metropolitian ,95,Outdoors,4.9
jvbs135326768,30,0.0,0.0,0.04,0.04,2022-02-11,1900-01-01 15:10:00,1900-01-01 15:15:00,Windy,medium,scooter ,Metropolitian ,165,Toys,4.2
repx379815415,36,26.913483,75.803139,27.053483,75.943139,2022-03-02,1900-01-01 19:20:00,1900-01-01 19:25:00,Windy,jam,motorcycle ,Metropolitian ,150,Snacks,4.9
tbco810634353,30,12.970324,77.645748,13.020324,77.695748,2022-03-15,1900-01-01 21:00:00,1900-01-01 21:05:00,Stormy,jam,scooter ,Metropolitian ,155,Cosmetics,4.7
bgfz776951924,29,22.74806,75.8934,22.76806,75.9134,2022-03-09,1900-01-01 09:55:00,1900-01-01 10:10:00,Sandstorms,low,scooter ,Urban ,70,Books,4.6
oafg722812352,24,22.751857,75.866699,22.861857,75.976699,2022-04-02,1900-01-01 22:00:00,1900-01-01 22:15:00,Cloudy,jam,motorcycle ,Metropolitian ,195,Sports,4.8
voci211809051,30,30.346994,78.062543,30.386994,78.102543,2022-02-13,1900-01-01 14:45:00,1900-01-01 15:00:00,Fog,high,motorcycle ,Metropolitian ,160,Home,4.2
mhix810557672,24,26.846156,75.8023,26.976156,75.9323,2022-03-25,1900-01-01 18:15:00,1900-01-01 18:30:00,Stormy,medium,motorcycle ,Metropolitian ,100,Toys,4.7
egvs247159797,37,17.458998,78.500366,17.478998,78.520366,2022-03-15,1900-01-01 12:00:00,1900-01-01 12:15:00,Fog,high,motorcycle ,Metropolitian ,125,Kitchen,5.0
uvvk434532450,20,18.56245,73.916619,18.59245,73.946619,2022-03-07,1900-01-01 20:50:00,1900-01-01 21:00:00,Windy,jam,motorcycle ,Urban ,60,Clothing,4.7
mnxg666187928,38,26.910262,75.783013,27.050262,75.923013,2022-03-14,1900-01-01 21:10:00,1900-01-01 21:15:00,Fog,jam,motorcycle ,Metropolitian ,210,Kitchen,4.8
bvfi087820292,21,21.157729,72.768726,21.197729,72.808726,2022-04-01,1900-01-01 13:00:00,1900-01-01 13:05:00,Windy,high,motorcycle ,Metropolitian ,135,Books,4.5
losc747872719,33,11.003008,76.97544,11.043008,77.01544,2022-03-01,1900-01-01 15:45:00,1900-01-01 15:55:00,Windy,medium,motorcycle ,Metropolitian ,145,Electronics,4.7
tnvk019376184,28,26.846156,75.8023,26.896156,75.8523,2022-03-17,1900-01-01 20:30:00,1900-01-01 20:40:00,Sandstorms,jam,motorcycle ,Metropolitian ,150,Outdoors,4.8
islj165790231,36,22.552996,88.35231,22.572996,88.37231,2022-02-11,1900-01-01 11:00:00,1900-01-01 11:05:00,Cloudy,low,scooter ,Metropolitian ,85,Electronics,4.7
hzkv817247564,27,13.086438,80.220672,13.156439,80.290672,2022-03-25,1900-01-01 22:50:00,1900-01-01 23:00:00,Sandstorms,low,scooter ,Urban ,65,Jewelry,4.8
iwdw916784543,31,23.369746,85.33982,23.429746,85.39982,2022-03-28,1900-01-01 22:50:00,1900-01-01 22:55:00,Sandstorms,low,motorcycle ,Metropolitian ,120,Kitchen,4.9
lbhg557736836,31,30.914057,75.83982,31.024057,75.94982,2022-02-12,1900-01-01 23:00:00,1900-01-01 23:15:00,Stormy,low,motorcycle ,Metropolitian ,100,Kitchen,4.7
rdzz585098544,33,12.98041,77.640489,13.06041,77.720489,2022-03-31,1900-01-01 23:00:00,1900-01-01 23:10:00,Cloudy,low,motorcycle ,Metropolitian ,220,Jewelry,4.7
iqau887477114,24,22.310329,73.169083,22.340329,73.199083,2022-03-24,1900-01-01 23:15:00,1900-01-01 23:25:00,Stormy,low,scooter ,Metropolitian ,70,Apparel,4.9
thjp613005703,29,17.438263,78.397865,17.508263,78.467865,2022-03-14,1900-01-01 23:10:00,1900-01-01 23:20:00,Cloudy,low,van,Metropolitian ,140,Apparel,5.0
dkyq375052239,20,12.934179,77.615797,13.024179,77.705797,2022-03-20,1900-01-01 19:30:00,1900-01-01 19:40:00,Sandstorms,jam,motorcycle ,Urban ,185,Electronics,4.6
jvny561050741,32,26.88842,75.800689,26.94842,75.860689,2022-03-13,1900-01-01 18:15:00,1900-01-01 18:30:00,Cloudy,medium,motorcycle ,Metropolitian ,140,Jewelry,4.6
lufq055168571,25,19.176269,72.836721,19.186269,72.846721,2022-03-15,1900-01-01 08:40:00,1900-01-01 08:45:00,Stormy,low,motorcycle ,Metropolitian ,120,Toys,4.0
edsi807738044,27,12.981615,80.231598,13.111615,80.361598,2022-04-06,1900-01-01 20:45:00,1900-01-01 20:55:00,Stormy,jam,motorcycle ,Metropolitian ,135,Shoes,4.9
yrev330228033,33,12.323978,76.627961,12.353978,76.657961,2022-03-15,1900-01-01 21:10:00,1900-01-01 21:20:00,Stormy,jam,motorcycle ,Metropolitian ,150,Electronics,4.5
nctb770721529,32,21.183434,72.814492,21.253434,72.884492,2022-03-08,1900-01-01 20:00:00,1900-01-01 20:15:00,Sandstorms,jam,motorcycle ,Metropolitian ,250,Cosmetics,4.6
xwvr090278388,32,26.921411,75.793604,26.931411,75.803604,2022-03-26,1900-01-01 11:10:00,1900-01-01 11:20:00,Fog,high,motorcycle ,Metropolitian ,170,Skincare,4.6
objn779766248,27,22.725835,75.887648,22.805835,75.967648,2022-03-23,1900-01-01 18:20:00,1900-01-01 18:30:00,Windy,medium,motorcycle ,Metropolitian ,155,Home,4.3
dfjr963545352,38,17.430448,78.418213,17.440448,78.428213,2022-04-01,1900-01-01 10:35:00,1900-01-01 10:40:00,Fog,low,scooter ,Metropolitian ,85,Cosmetics,4.7
dhri995405685,39,23.214294,77.435361,23.324294,77.545361,2022-02-14,1900-01-01 21:25:00,1900-01-01 21:35:00,Sunny,jam,motorcycle ,Metropolitian ,165,Snacks,4.4
nzin885536946,22,23.374878,85.335739,23.394878,85.355739,2022-03-07,1900-01-01 08:45:00,1900-01-01 08:50:00,Fog,low,motorcycle ,Metropolitian ,75,Skincare,4.7
jvqk845006274,37,19.055831,72.833984,19.065831,72.843984,2022-03-01,1900-01-01 10:25:00,1900-01-01 10:30:00,Windy,low,scooter ,Metropolitian ,130,Home,4.6
qvqc616799840,35,19.874733,75.353942,19.894733,75.373942,2022-02-13,1900-01-01 08:30:00,1900-01-01 08:35:00,Windy,low,motorcycle ,Metropolitian ,100,Electronics,4.4
fjge136518991,29,23.369746,85.33982,23.429746,85.39982,2022-03-15,1900-01-01 19:00:00,1900-01-01 19:05:00,Sunny,medium,scooter ,Urban ,75,Cosmetics,4.8
yeqz303269031,39,19.178321,72.834715,19.308321,72.964715,2022-03-14,1900-01-01 18:55:00,1900-01-01 19:00:00,Windy,medium,motorcycle ,Metropolitian ,160,Outdoors,4.1
eyem774090891,30,22.311844,73.165081,22.421844,73.275081,2022-03-02,1900-01-01 20:30:00,1900-01-01 20:35:00,Sandstorms,jam,scooter ,Metropolitian ,205,Outdoors,4.4
nluv902559870,38,18.55144,73.804855,18.66144,73.914855,2022-03-16,1900-01-01 17:35:00,1900-01-01 17:45:00,Cloudy,medium,scooter ,Metropolitian ,210,Home,4.1
gaev851094852,37,26.891191,75.802083,26.921191,75.832083,2022-03-01,1900-01-01 20:35:00,1900-01-01 20:45:00,Stormy,jam,motorcycle ,Metropolitian ,140,Cosmetics,4.5
irid554191712,31,22.725835,75.887648,22.745835,75.907648,2022-04-03,1900-01-01 11:10:00,1900-01-01 11:25:00,Windy,high,scooter ,Metropolitian ,170,Pet Supplies,4.2
iesd618498550,33,13.064181,80.236442,13.124181,80.296442,2022-03-28,1900-01-01 19:50:00,1900-01-01 20:00:00,Fog,jam,scooter ,Metropolitian ,175,Sports,4.4
wgkw033133676,35,22.311844,73.165081,22.321844,73.175081,2022-03-05,1900-01-01 09:55:00,1900-01-01 10:05:00,Stormy,low,van,Metropolitian ,125,Electronics,4.8
gjkz054425570,32,21.186884,72.793616,21.246884,72.853616,2022-04-03,1900-01-01 22:55:00,1900-01-01 23:05:00,Cloudy,low,motorcycle ,Metropolitian ,135,Cosmetics,4.8
zxgu700972562,35,22.761593,75.886362,22.891593,76.016362,2022-03-04,1900-01-01 22:00:00,1900-01-01 22:05:00,Cloudy,jam,motorcycle ,Metropolitian ,195,Skincare,4.7
mrpr364724833,36,30.328174,78.049117,30.438174,78.159117,2022-02-14,1900-01-01 19:25:00,1900-01-01 19:40:00,Sandstorms,jam,motorcycle ,Metropolitian ,125,Books,5.0
zgzs903633163,34,12.337928,76.617889,12.377928,76.657889,2022-03-03,1900-01-01 12:45:00,1900-01-01 13:00:00,Cloudy,high,motorcycle ,Metropolitian ,165,Sports,4.8
hgcf348628178,39,13.026286,80.275235,13.116286,80.365235,2022-03-16,1900-01-01 23:00:00,1900-01-01 23:15:00,Windy,low,motorcycle ,Metropolitian ,100,Sports,4.6
qzjd982732908,32,11.001852,76.976268,11.131852,77.106268,2022-04-04,1900-01-01 23:25:00,1900-01-01 23:35:00,Windy,low,motorcycle ,Metropolitian ,90,Sports,4.6
bsul536670901,36,22.744648,75.894377,22.824648,75.974377,2022-03-14,1900-01-01 22:15:00,1900-01-01 22:30:00,Cloudy,low,scooter ,Metropolitian ,150,Skincare,4.8
oikn016882487,22,12.311072,76.654878,12.361072,76.704878,2022-03-17,1900-01-01 22:50:00,1900-01-01 22:55:00,Stormy,low,motorcycle ,Urban ,50,Skincare,4.8
wqct831128684,35,12.979096,77.640625,13.089096,77.750625,2022-03-29,1900-01-01 20:30:00,1900-01-01 20:45:00,Fog,jam,motorcycle ,Metropolitian ,200,Apparel,4.4
dccn502284184,23,22.761593,75.886362,22.871593,75.996362,2022-03-02,1900-01-01 19:10:00,1900-01-01 19:20:00,Cloudy,jam,motorcycle ,Metropolitian ,205,Toys,4.9
heju869418506,26,22.552996,88.35231,22.582996,88.38231,2022-02-17,1900-01-01 23:55:00,1900-01-01 00:00:00,Sunny,low,scooter ,Metropolitian ,80,Electronics,4.9
gsbs181154233,21,15.496162,73.825364,15.626162,73.955364,2022-02-18,1900-01-01 18:00:00,1900-01-01 18:15:00,Sandstorms,medium,scooter ,Urban ,26,Grocery,4.9
ntnf318562152,24,23.369746,85.33982,23.389746,85.35982,2022-03-05,1900-01-01 10:25:00,1900-01-01 10:40:00,Windy,low,van,Metropolitian ,85,Outdoors,4.6
xeri185252097,30,26.911378,75.789034,26.931378,75.809034,2022-03-17,1900-01-01 09:55:00,1900-01-01 10:00:00,Windy,low,motorcycle ,Urban ,120,Home,4.8
fzjc980823328,38,23.374989,85.335486,23.384989,85.345486,2022-04-05,1900-01-01 08:35:00,1900-01-01 08:40:00,Stormy,low,motorcycle ,Metropolitian ,105,Jewelry,4.6
rdiq189630429,36,11.006686,76.951736,11.036686,76.981736,2022-03-15,1900-01-01 18:00:00,1900-01-01 18:10:00,Fog,medium,motorcycle ,Urban ,130,Sports,4.7
ecvu278850655,22,17.431477,78.40035,17.521477,78.49035,2022-03-31,1900-01-01 00:00:00,1900-01-01 00:05:00,Windy,low,scooter ,Other,60,Pet Supplies,4.7
bnnl258565834,37,17.440827,78.393391,17.490827,78.443391,2022-03-28,1900-01-01 20:30:00,1900-01-01 20:40:00,Windy,jam,scooter ,Metropolitian ,135,Cosmetics,4.8
sypv229338769,33,19.091458,72.827808,19.111458,72.847808,2022-04-03,1900-01-01 09:50:00,1900-01-01 09:55:00,Sunny,low,motorcycle ,Metropolitian ,80,Apparel,4.8
tsof387651986,24,26.892312,75.806896,26.912312,75.826896,2022-03-15,1900-01-01 09:50:00,1900-01-01 09:55:00,Sandstorms,low,motorcycle ,Metropolitian ,80,Books,5.0
qmne043896594,39,18.56245,73.916619,18.57245,73.926619,2022-03-07,1900-01-01 10:00:00,1900-01-01 10:05:00,Sunny,low,motorcycle ,Metropolitian ,100,Jewelry,4.8
wqyk027527710,37,12.981615,80.231598,13.091615,80.341598,2022-04-06,1900-01-01 19:10:00,1900-01-01 19:20:00,Stormy,jam,scooter ,Metropolitian ,195,Shoes,3.8
xpgl863958822,28,15.546594,73.760431,15.576594,73.790431,2022-02-17,1900-01-01 18:45:00,1900-01-01 18:50:00,Sunny,medium,motorcycle ,Urban ,115,Jewelry,4.9
uger065749376,30,21.183434,72.814492,21.273434,72.904492,2022-03-10,1900-01-01 17:50:00,1900-01-01 18:00:00,Cloudy,medium,motorcycle ,Metropolitian ,210,Cosmetics,5.0
rcpg164855422,35,12.939496,77.625999,12.969496,77.655999,2022-03-19,1900-01-01 21:55:00,1900-01-01 22:10:00,Cloudy,jam,scooter ,Metropolitian ,190,Toys,4.6
oixu112084847,36,26.902328,75.794257,27.012328,75.904257,2022-03-23,1900-01-01 19:00:00,1900-01-01 19:05:00,Stormy,medium,scooter ,Metropolitian ,185,Jewelry,3.5
ystm614994769,26,9.966783,76.242981,9.996783,76.272981,2022-02-11,1900-01-01 17:40:00,1900-01-01 17:45:00,Sunny,medium,motorcycle ,Other,18,Grocery,5.0
uvkq365817775,25,11.008638,76.984311,11.118638,77.094311,2022-03-02,1900-01-01 22:50:00,1900-01-01 23:00:00,Stormy,low,motorcycle ,Metropolitian ,90,Toys,4.7
ytby172239046,23,0.0,0.0,0.01,0.01,2022-03-15,1900-01-01 08:45:00,1900-01-01 09:00:00,Stormy,low,motorcycle ,Urban ,100,Home,4.4
vvtg479832564,29,27.161661,78.011544,27.211661,78.061544,2022-02-15,1900-01-01 22:45:00,1900-01-01 22:55:00,Sandstorms,low,motorcycle ,Metropolitian ,95,Toys,4.6
lpjz025256221,31,23.232537,77.429845,23.322537,77.519845,2022-02-14,1900-01-01 22:45:00,1900-01-01 23:00:00,Cloudy,low,motorcycle ,Metropolitian ,125,Shoes,4.6
krvv361313244,28,21.157729,72.768726,21.217729,72.828726,2022-04-01,1900-01-01 21:30:00,1900-01-01 21:40:00,Windy,jam,motorcycle ,Urban ,55,Kitchen,4.8
jjqz618941587,33,21.175975,72.795503,21.235975,72.855503,2022-04-03,1900-01-01 20:45:00,1900-01-01 20:55:00,Stormy,jam,scooter ,Metropolitian ,170,Pet Supplies,4.1
twmn298114553,32,11.003669,76.976494,11.033669,77.006494,2022-03-11,1900-01-01 19:35:00,1900-01-01 19:45:00,Stormy,jam,motorcycle ,Metropolitian ,185,Snacks,4.1
obpg273629548,21,18.56245,73.916619,18.63245,73.986619,2022-04-04,1900-01-01 20:00:00,1900-01-01 20:15:00,Fog,jam,scooter ,Metropolitian ,155,Toys,4.8
svzz428952536,27,26.90519,75.810753,26.96519,75.870753,2022-03-11,1900-01-01 22:55:00,1900-01-01 23:10:00,Windy,low,motorcycle ,Urban ,60,Home,5.0
hauw927563615,29,0.0,0.0,0.09,0.09,2022-03-06,1900-01-01 23:50:00,1900-01-01 00:00:00,Sandstorms,low,scooter ,Metropolitian ,65,Shoes,4.7
bzri223141810,33,22.308096,73.167753,22.368096,73.227753,2022-03-09,1900-01-01 19:30:00,1900-01-01 19:35:00,Sandstorms,jam,motorcycle ,Metropolitian ,125,Apparel,4.5
pdni659371471,30,12.979166,77.640709,13.009166,77.670709,2022-03-15,1900-01-01 21:10:00,1900-01-01 21:15:00,Windy,jam,motorcycle ,Metropolitian ,215,Toys,4.6
vauw879707185,25,19.065838,72.832658,19.085838,72.852658,2022-03-21,1900-01-01 08:15:00,1900-01-01 08:25:00,Cloudy,low,motorcycle ,Metropolitian ,70,Clothing,4.9
syec951249665,30,22.310237,73.158921,22.380237,73.228921,2022-03-06,1900-01-01 23:20:00,1900-01-01 23:25:00,Stormy,low,motorcycle ,Metropolitian ,130,Snacks,5.0
tkjb373526443,31,13.029198,77.570997,13.079198,77.620997,2022-03-19,1900-01-01 17:55:00,1900-01-01 18:10:00,Cloudy,medium,scooter ,Urban ,90,Electronics,4.9
unyt840351596,35,0.0,0.0,0.05,0.05,2022-02-13,1900-01-01 19:35:00,1900-01-01 19:40:00,Windy,jam,motorcycle ,Urban ,29,Grocery,4.6
wkea106509948,26,19.876219,75.346017,19.936219,75.406017,2022-02-17,1900-01-01 20:50:00,1900-01-01 20:55:00,Fog,jam,motorcycle ,Metropolitian ,160,Books,4.9
dzcr621067696,25,19.131141,72.813074,19.26114,72.943074,2022-03-31,1900-01-01 20:10:00,1900-01-01 20:15:00,Stormy,jam,scooter ,Urban ,85,Books,4.8
iend388114283,38,23.211529,77.419399,23.341529,77.549399,2022-02-18,1900-01-01 18:25:00,1900-01-01 18:30:00,Sandstorms,medium,motorcycle ,Metropolitian ,105,Toys,4.9
eaqm579509240,35,23.351058,85.325731,23.411058,85.385731,2022-03-13,1900-01-01 18:10:00,1900-01-01 18:15:00,Fog,medium,scooter ,Metropolitian ,75,Toys,4.6
rcfx950865303,26,17.431477,78.40035,17.541477,78.51035,2022-03-16,1900-01-01 17:25:00,1900-01-01 17:40:00,Sunny,medium,scooter ,Metropolitian ,55,Skincare,4.7
amzv259241011,21,22.761593,75.886362,22.821593,75.946362,2022-03-28,1900-01-01 21:20:00,1900-01-01 21:25:00,Windy,jam,motorcycle ,Metropolitian ,155,Kitchen,5.0
vgmu137160506,34,25.451646,81.832796,25.491646,81.872796,2022-02-13,1900-01-01 16:45:00,1900-01-01 16:55:00,Fog,medium,scooter ,Metropolitian ,90,Kitchen,5.0
uxxi787569055,34,27.163303,78.057044,27.273303,78.167044,2022-02-14,1900-01-01 17:45:00,1900-01-01 18:00:00,Cloudy,medium,scooter ,Urban ,155,Shoes,4.9
tvrq913658346,21,23.351058,85.325731,23.361058,85.335731,2022-03-07,1900-01-01 11:45:00,1900-01-01 12:00:00,Sunny,high,motorcycle ,Urban ,70,Apparel,4.7
iazj213674141,26,12.935662,77.61413,13.005662,77.68413,2022-03-25,1900-01-01 22:45:00,1900-01-01 22:55:00,Sunny,low,motorcycle ,Urban ,110,Books,4.8
slfg426445286,34,26.849596,75.800512,26.939596,75.890512,2022-03-14,1900-01-01 23:10:00,1900-01-01 23:15:00,Cloudy,low,motorcycle ,Metropolitian ,180,Sports,4.3
izlt555400064,27,0.0,0.0,0.06,0.06,2022-03-05,1900-01-01 22:55:00,1900-01-01 23:00:00,Windy,low,scooter ,Urban ,85,Toys,4.7
ajar968089475,28,9.960846,76.293936,9.970846,76.303936,2022-02-11,1900-01-01 12:00:00,1900-01-01 12:15:00,Stormy,high,motorcycle ,Other,95,Toys,4.5
ztdz876234611,22,26.891191,75.802083,26.931191,75.842083,2022-03-05,1900-01-01 16:35:00,1900-01-01 16:40:00,Fog,medium,motorcycle ,Urban ,50,Snacks,4.6
dckd072587472,30,0.0,0.0,0.06,0.06,2022-02-11,1900-01-01 18:45:00,1900-01-01 18:55:00,Windy,medium,van,Metropolitian ,125,Snacks,4.8
betf857779577,22,23.355164,85.324097,23.395164,85.364097,2022-03-30,1900-01-01 14:50:00,1900-01-01 15:00:00,Fog,high,scooter ,Metropolitian ,110,Books,4.9
qnor298914086,38,18.592718,73.773572,18.702718,73.883572,2022-03-23,1900-01-01 18:00:00,1900-01-01 18:10:00,Stormy,medium,scooter ,Metropolitian ,175,Clothing,4.2
ondg634965348,30,12.914264,77.6784,12.934264,77.6984,2022-03-30,1900-01-01 11:45:00,1900-01-01 11:55:00,Stormy,high,scooter ,Urban ,125,Snacks,5.0
lfxq475547145,25,12.3085,76.665808,12.3885,76.745808,2022-03-16,1900-01-01 20:40:00,1900-01-01 20:50:00,Sunny,jam,van,Metropolitian ,120,Kitchen,4.6
dzpq074982764,20,12.310972,76.659264,12.320972,76.669264,2022-03-28,1900-01-01 11:25:00,1900-01-01 11:35:00,Cloudy,high,motorcycle ,Metropolitian ,27,Grocery,4.6
jtml729950610,29,12.934365,77.616155,13.024365,77.706155,2022-03-29,1900-01-01 21:45:00,1900-01-01 21:50:00,Sandstorms,jam,motorcycle ,Metropolitian ,140,Clothing,4.9
dtql300864042,25,12.297954,76.665169,12.347954,76.715169,2022-03-28,1900-01-01 21:15:00,1900-01-01 21:25:00,Cloudy,jam,van,Metropolitian ,34,Grocery,4.0
flax226080716,32,19.221315,72.862381,19.281315,72.922381,2022-03-30,1900-01-01 20:00:00,1900-01-01 20:05:00,Fog,jam,scooter ,Metropolitian ,165,Sports,4.2
lebz662969184,21,19.120083,72.907385,19.130083,72.917385,2022-04-01,1900-01-01 08:45:00,1900-01-01 08:55:00,Sandstorms,low,motorcycle ,Metropolitian ,130,Snacks,4.3
lvvh014906034,22,19.221315,72.862381,19.311315,72.952381,2022-03-02,1900-01-01 19:10:00,1900-01-01 19:15:00,Sunny,jam,motorcycle ,Metropolitian ,170,Jewelry,5.0
bnxu417494397,26,26.956431,75.776649,27.086431,75.906649,2022-04-06,1900-01-01 17:15:00,1900-01-01 17:30:00,Sunny,medium,motorcycle ,Metropolitian ,85,Cosmetics,4.7
qrlr110648417,33,12.323194,76.630583,12.373194,76.680583,2022-04-03,1900-01-01 23:45:00,1900-01-01 23:50:00,Windy,low,motorcycle ,Metropolitian ,105,Outdoors,4.1
ruvo164332103,21,22.695207,75.866059,22.755207,75.926059,2022-03-13,1900-01-01 17:25:00,1900-01-01 17:30:00,Fog,medium,scooter ,Metropolitian ,14,Grocery,4.8
iiej600811610,20,19.254567,72.848923,19.294567,72.888923,2022-03-03,1900-01-01 13:15:00,1900-01-01 13:20:00,Stormy,high,motorcycle ,Metropolitian ,100,Pet Supplies,4.6
lldz392580102,30,18.53408,73.89852,18.56408,73.92852,2022-04-05,1900-01-01 18:25:00,1900-01-01 18:30:00,Sunny,medium,motorcycle ,Urban ,100,Cosmetics,4.6
glhd018239533,36,17.426228,78.407495,17.556228,78.537495,2022-03-23,1900-01-01 18:20:00,1900-01-01 18:30:00,Windy,medium,scooter ,Metropolitian ,33,Grocery,4.4
ibrf842124158,26,0.0,0.0,0.02,0.02,2022-02-13,1900-01-01 11:20:00,1900-01-01 11:25:00,Cloudy,high,van,Metropolitian ,135,Cosmetics,4.9
usia193125831,34,26.849596,75.800512,26.889596,75.840512,2022-03-07,1900-01-01 16:20:00,1900-01-01 16:30:00,Fog,medium,motorcycle ,Metropolitian ,95,Outdoors,4.9
oqko217607936,29,23.351489,85.324253,23.371489,85.344253,2022-03-15,1900-01-01 10:15:00,1900-01-01 10:20:00,Sunny,low,motorcycle ,Metropolitian ,55,Sports,5.0
jdja822066793,25,26.913483,75.803139,26.933483,75.823139,2022-03-21,1900-01-01 11:40:00,1900-01-01 11:55:00,Sunny,high,scooter ,Metropolitian ,55,Clothing,4.6
shyc698655758,34,-30.327968,78.046106,30.347968,78.066106,2022-02-15,1900-01-01 12:00:00,1900-01-01 12:15:00,Cloudy,high,motorcycle ,Metropolitian ,130,Shoes,5.0
